,id,name,price,original_price,discount,discount_rate,rating_average,review_count,thumbnail_url,quantity_sold,categories,description,authors,publisher,publication_date,manufacturer,book_cover,number_of_page
230,29357157,Diary of a Wimpy Kid: The Meltdown (Book 13) Hardback,189000,189000,0,0,4.2,5,https://salt.tikicdn.com/cache/280x280/ts/product/93/c4/8c/945c0c5d2f5079a02f746a8d20cd016c.jpg,12,"['Nhà Sách Tiki', 'English Books', ""Children's Books"", ""Children's Science Fiction & Fantasy""]","Phát Hành Cùng Lúc Với Thế Giới - 30/10/2018
The 13th hilarious book in Jeff Kinney's bestselling Diary of a Wimpy Kid series.
When snow shuts down Greg Heffley's middle school, his neighbourhood transforms into a wintry battlefield. 
Rival groups fight over territory, build massive snow forts, and stage epic snowball fights.
And in the crosshairs are Greg and his trusty best friend, Rowley Jefferson. It's a fight for survival as Greg and Rowley navigate alliances, betrayals, and warring gangs in a neighbourhood meltdown.
When the snow clears, will Greg and Rowley emerge as heroes? Or will they even survive to see another day?
With millions of books sold around the world in 65 editions and 56 languages, Wimpy Kid has turned millions of kids into readers.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Jeff Kinney,Puffin,,,,0
231,2202849,Sách tiếng Anh - Usborne Junior Illustrated English Dictionary,613000,613000,0,0,5.0,1,https://salt.tikicdn.com/cache/280x280/ts/product/f2/8e/2b/25e4b080ab027b313af21ffb347072a5.jpg,16,"['Nhà Sách Tiki', 'English Books', ""Children's Books"", 'Foreign Language Books']","Junior Illustrated English Dictionary 
A comprehensive dictionary with over 650 illustrations and over 8,400 straightforward definitions.
Usborne Publishing, often called Usborne Books, is a United Kingdom-based publisher of children's literature.
Founded by Peter Usborne in 1973, Usborne Publishing uses an in-house team of writers, editors and designers and is translated into over 100 languages.Its sister company Usborne Books at Home, a direct sales association selling to families, schools and communities, was founded in 1981 and won the Direct Sales Association Award for Innovation in 2004.
To coincide with the 2008 National Year of Reading, Usborne created the Usborne Reading Programme with a marketing campaign to encourage beginner readers. The programme is a collection of over 150 titles graded in seven levels covering a range of subjects, both fiction and non-fiction.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Hannah Wood,Usborne Publishing,2016-02-01 00:00:00,USBORNE PUBLISHING,Paperback,368
232,32222465,Kid's Box 3 Activity Book  Edition,78900,83000,4100,5,4.0,4,https://salt.tikicdn.com/cache/280x280/ts/product/35/9e/26/fb422485cbea1b02d03c254b4e0feb67.jpg,53,"['Nhà Sách Tiki', 'English Books', 'Education - Teaching', 'Elementary School: Grades 1 - 5']","Kid's Box is a six-level course for young learners. Bursting with bright ideas to inspire both teachers and students, Kid's Box gives children a confident start to learning English. It also fully covers the syllabus for the Cambridge Young Learners English (YLE) tests. The Pupil's Book presents and practices new language through amusing stories and fantastic songs and activities, making the learning process a joy.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."," Michael Tomlinson,Caroline Nixon",Cambridge,,Đang cập nhật,,0
233,34752290,Four Corners SB 3A w CD-Rom,115000,121000,6000,5,5.0,14,https://salt.tikicdn.com/cache/280x280/ts/product/5f/5c/88/93d23e564ce2551b86cb82c3196cf4f8.jpg,125,"['Nhà Sách Tiki', 'English Books', 'Education - Teaching', 'University - College']","Four Corners SB 3A w CD-Rom
Four corners is an integrated English course for adults who want to use English to communicate effectively in daily life. Easyy and enjoyable to teach, Four Corners combines proven communicative methodology with a practical outcomes-based approach. 
The course features a clear presentation of vocabulary, a thorough grammar syllabus, and an everyday functional language lesson in every unit together with systamatic practice of all four skills. 
Four Corners places special emphasis on helping students become confident and competent speakers of English. 
Speaking activities at the end of every lesson, tied to clearly labelled measurable outcomes, enable students to see the results of their learning and help them see their progress.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."," David Bohlke,Jack C Richards",Cambridge,,,,0
234,192799789,Being Peace,248900,262000,13100,5,5.0,1,https://salt.tikicdn.com/cache/280x280/ts/product/e1/6b/29/65605aa15182bcf4be920a26062362c4.jpg,23,"['Nhà Sách Tiki', 'English Books', 'How-to - Self Help', 'Religion - Spirituality']","




    An ideal starting-point for those interested in Buddhism, 
   Being Peace contains Thich Nhat Hanh's teachings on peace and meditation. Using real examples from his own life, as well as poems and fables, Nhat Hanh explains his key practices for living ""right in the moment we are alive."" These lessons are taught with fine writing and sparkling phrases that draw the reader in and make 
   Being Peace a book that encourages multiple readings, both alone and in groups. 
   This new edition of Nhat Hanh's seminal bestseller marks the book's first update since it was released in 1987. It includes a new introduction by noted Buddhist Jack Kornfield and beautiful illustrations by internationally recognized artist Mayumi Oda. Still as timely as when it was first published over 15 years ago, 
   Being Peace is a revelation for anyone concerned with the state of the world and the quality of life. 
  


Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Thích Nhất Hạnh,Penguin Books,,Perseus Book group,,0
235,435231,Harry Potter and The Deathly Hallows : Book 7 (Harry Potter và Bảo Bối Tử Thần) (Paperback) (English Book),198000,198000,0,0,5.0,4,https://salt.tikicdn.com/cache/280x280/ts/product/4a/31/c5/921015825b40e2adb164857ecb49fe81.jpg,30,"['Nhà Sách Tiki', 'English Books', 'Fiction - Literature', 'Science Fiction & Fantasy']","Harry Potter And The Deathly Hallows - Part 7 
As he climbs into the sidecar of Hagrid's motorbike and takes to the skies, leaving Privet Drive for the last time, Harry Potter knows that Lord Voldemort and the Death Eaters are not far behind. The protective charm that has kept Harry safe until now is now broken, but he cannot keep hiding. The Dark Lord is breathing fear into everything Harry loves, and to stop him Harry will have to find and destroy the remaining Horcruxes. The final battle must begin - Harry must stand and face his enemy. These new editions of the classic and internationally bestselling, multi-award-winning series feature instantly pick-up-able new jackets by Jonny Duddle, with huge child appeal, to bring Harry Potter to the next generation of readers. It's time to PASS THE MAGIC ON ...Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",J. K. Rowling,Bloomsbury,2014-05-21 00:00:00,Bloomsbury,Paperback,640
236,1697885,Cambridge Young Learner English Test Movers 5: Student Book,115900,122000,6100,5,5.0,17,https://salt.tikicdn.com/cache/280x280/ts/product/2b/ff/26/94fe8e930337c6ca11bd63219eda15f2.jpg,113,"['Nhà Sách Tiki', 'English Books', 'Education - Teaching', 'The Cambridge English: Young Learners (YLE)']","These practice tests from Cambridge ESOL are designed to evaluate the English level of primary learners aged 7-12. Updated to reflect the 2007 changes, they provide the first step towards the Cambridge ESOL main suite exams ( KET, PET and FCE). There are 3 sets of tests for each of the 3 levels: Cambridge Starters, Cambridge Movers and Cambridge Flyers. Each set contains 3 full-colour tests, an audio cassette/CD, and an answer booklet (these components are sold separately). This is the second edition of Cambridge Young Learners English Tests 1 and is suitable for use with the new 2007 syllabus.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Cambridge,Cambridge University Press,2007-01-01 00:00:00,Cambridge University Press,Paperback,0
237,65589313,I-Learn Smart Start 2 Student Book Special Edition,108000,108000,0,0,5.0,1,https://salt.tikicdn.com/cache/280x280/ts/product/76/05/68/421764ecdab53f4ae291c4975bbf786d.jpg,95,"['Nhà Sách Tiki', 'English Books', 'Education - Teaching', 'ELTs']","Smart Start is a 5-level course for young learners of English. It has been developed by an experienced team of International and Vietnamese writers and teachers to be a perfect fit for the Vietnamese classroom.
- Solid curriculum
Based on  the Cambridge Young Learner's syllabus and the Vietnamese Ministry of Education and Training (MOET) guidelines.
- User-friendly lesson format
Clear, consistent, and logical format makes lessons easy to prepare, teach, and understand.
- Proven, mmotivational materials
Catchy songs, colorful  strips, and fun games catch students' interest.
- Effective balance of skills
A level appropriate mix of Listening, Speaking, Reading and Writing tasks to systematically develop student abilities.
- Knowledge and culture focusGiá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,,Nhà Xuất Bản Đại Học Sư Phạm,,0
238,169517383,Career Paths Computing (Esp) Student's Book With Crossplatform Application,198000,198000,0,0,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/c8/c2/50/76a22fa62c69367a80885916841ce57d.jpg,8,"['Nhà Sách Tiki', 'English Books', 'Education - Teaching', 'ELTs']","Đây là chuỗi những sách chuyên ngành được thiết kế dành riêng cho những chuyên viên và học sinh trong các trường Nghề, Cao đẳng, Đại học, giúp phát triển tiếng Anh chuyên ngành mà họ cần để thành công trong môi trường làm việc chuyên nghiệp.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,2020-09-28 15:20:49,Express Publishing,Bìa mềm,0
239,171063708,Letts Revision Success - Cambridge IGCSE Maths Revision Guide,186000,186000,0,0,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/68/05/16/d6c6a052130f73eda29852a39a5a23f6.jpg,9,"['Nhà Sách Tiki', 'English Books', 'Education - Teaching', 'ELTs']","Letts Cambridge IGCSE (R) Maths Revision Guide provides clear and accessible revision content to support all students, with practice opportunities to build your confidence and help you prepare for your Cambridge IGCSE (R) Maths assessments.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,,Collins,,0
